Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-10-25 00:31:13,5f38501,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.781,0.026,0.1,0.83,0.007,0.033,afea1,"{'batch_size': 16, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 100, 'module__dropout': 0.1, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(16, ReLU()), (128, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-25 19:50:38,01bb3c6,16,MLP kmeans,MULTIVARIATE_1254,100,1,-0.168,0.06,0.108,0.62,0.035,0.071,64c76,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.1, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(16, ReLU()), (128, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-25 20:41:51,c42d13c,16,MLP kmeans,MULTIVARIATE_1254,200,1,0.566,0.037,0.145,0.572,0.014,0.065,91af0,"{'batch_size': 16, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(16, ReLU()), (128, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-25 21:07:02,91af794,32,MLP kmeans,MULTIVARIATE_1254,100,1,-1.766,0.092,0.249,-1.137,0.083,0.249,46c71,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.3, 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(16, ReLU()), (128, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-25 21:48:56,93ef643,,PARZEN WINDOW,MULTIVARIATE_1254,100,1,0.787,0.025,0.125,0.789,57.015,0.161,73ae1,None,0.33,0,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-25 22:15:05,93ef643,16,MLP random,MULTIVARIATE_1254,100,1,-0.135,0.059,0.202,-0.122,0.034,0.235,648d1,"{'batch_size': 16, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (32, Tanh())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:01:09,e9d55a8,16,MLP kmeans,MULTIVARIATE_1254,100,1,-1.665,0.09,0.239,-1.088,0.08,0.222,5bc2e,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.3, 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:14:30,623fc9a,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.431,0.042,0.145,0.432,0.017,0.14,836fa,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.003, 'max_epochs': 500, 'module__dropout': 0.1, 'module__hidden_layer': [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250, 500], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(128, ReLU()), (32, Tanh())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:19:20,a5798fa,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.489,0.067,0.143,0.197,0.045,0.133,1f917,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 250, 'module__dropout': 0.3, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'module__last_activation': None, 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 100, 250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:31:33,8737aad,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.489,0.067,0.143,0.197,0.045,0.133,3290c,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 250, 'module__dropout': 0.1, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'module__last_activation': None, 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 100, 250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>, <class 'torch.optim.rmsprop.RMSprop'>, <class 'torch.optim.adamax.Adamax'>], 'module__dropout': [0.3, 0.1]}",250,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:42:15,859abb6,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.489,0.067,0.143,0.197,0.045,0.133,e65f5,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 100, 'module__dropout': 0.1, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'module__last_activation': None, 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.adam.Adam'>, <class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:44:15,72e6c68,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.227,0.061,0.151,0.381,0.037,0.11,1ef4c,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",62,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:44:35,40baef6,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.314,0.063,0.167,0.365,0.04,0.117,9667b,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 250], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:44:54,260c56c,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.525,0.068,0.146,0.515,0.046,0.095,cbb47,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 150, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [150, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",150,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:45:15,10417bb,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.321,0.064,0.165,0.1,0.04,0.134,a4d14,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, ReLU()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:45:38,187a8ca,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.134,0.051,0.159,0.45,0.026,0.095,521b2,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, ReLU()), (40, ReLU()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, ReLU()), (40, ReLU()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:46:01,27a31f4,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.641,0.071,0.206,0.283,0.049,inf,1611e,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, Tanh()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, Tanh()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:46:33,eb921d4,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.385,0.043,0.172,0.518,0.019,0.102,a34c8,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, Tanh()), (40, ReLU()), (40, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, Tanh()), (40, ReLU()), (40, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:47:04,c6e6856,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.466,0.067,0.111,0.132,0.044,0.138,90b5e,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(40, Tanh()), (80, ReLU()), (80, Tanh()), (40, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(40, Tanh()), (80, ReLU()), (80, Tanh()), (40, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-26 00:47:36,0474ad6,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.25,0.048,0.109,0.645,0.023,0.071,03a6b,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': None, 'module__hidden_layer': [(20, Tanh()), (40, ReLU()), (40, Tanh()), (20, ReLU())], 'optimizer': <class 'torch.optim.rmsprop.RMSprop'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500, 250], 'batch_size': [4, 8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': [None, 'lambda'], 'module__hidden_layer': [[(20, Tanh()), (40, ReLU()), (40, Tanh()), (20, ReLU())], [(16, ReLU()), (32, Tanh()), (32, Tanh()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(8, LeakyReLU(negative_slope=0.01)), (8, Tanh())]], 'optimizer': [<class 'torch.optim.rmsprop.RMSprop'>], 'module__dropout': [0.3, 0.1]}",500,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
